BPCOD,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_9,BP1_11,BP1_34
15,7,28,32,1,2,NA,NA,20000
4,3,28,32,3,2,NA,NA,NA
9,7,20,515,2,2,1,4,NA
6,7,20,515,3,1,NA,NA,15000
5,7,20,515,3,3,1,4,2000
2,3,28,32,3,1,NA,NA,9999999
4,12,7,107,3,2,NA,NA,20000
9,8,26,55,3,2,NA,NA,NA
4,4,7,107,4,2,NA,NA,11000
9,12,20,5,3,2,1,9,0
6,8,26,55,2,2,NA,NA,3000
7,3,99,999,2,4,NA,NA,160
11,4,30,102,3,2,1,4,0
13,5,28,32,2,1,1,3,0
4,10,28,32,3,2,2,3,3000
4,4,7,107,1,2,NA,NA,31000
7,11,30,173,2,5,NA,NA,20000
4,4,7,107,1,2,NA,NA,31000
4,12,7,107,3,2,NA,NA,20000
6,9,7,107,4,2,NA,NA,250
4,4,7,107,1,2,NA,NA,31000
4,12,7,107,3,2,NA,NA,20000
4,4,7,107,4,2,NA,NA,11000
9,10,17,19,3,1,NA,NA,NA
8,1,17,19,2,2,NA,NA,1000
7,4,15,85,1,1,NA,NA,500
9,11,17,19,2,3,NA,NA,NA
8,11,26,55,1,4,NA,NA,4000
6,5,26,55,4,2,NA,NA,350
4,12,7,107,3,2,NA,NA,20000
10,6,12,7,1,2,1,6,0
5,10,17,6,1,6,2,4,350
4,4,26,55,1,2,NA,NA,50000
2,10,26,55,2,3,NA,NA,35000
2,12,26,55,3,3,NA,NA,60000
1,5,26,55,1,4,NA,NA,35000
4,4,7,107,4,2,NA,NA,11000
3,6,26,55,4,2,NA,NA,5000
3,11,26,55,3,2,NA,NA,250
3,5,26,55,3,2,NA,NA,0
4,3,26,55,3,2,NA,NA,15000
4,5,26,55,1,2,NA,NA,30000
6,6,26,55,3,2,NA,NA,2000
7,5,9,999,2,5,NA,NA,15000
7,1,25,15,2,8,NA,NA,15000
2,6,26,55,3,2,NA,NA,2000
10,10,26,55,1,8,1,4,0
11,1,26,55,1,1,1,4,4000
2,7,30,128,1,1,NA,NA,2500
9,4,17,14,2,3,1,3,1000
6,4,17,21,1,2,NA,NA,2000
4,2,17,21,2,2,2,8,20000
7,4,26,2,2,3,NA,NA,800
4,4,7,107,1,2,NA,NA,31000
4,4,7,107,4,2,NA,NA,11000
9,9,17,21,3,2,2,4,20000
9,5,17,22,2,2,1,5,0
4,4,7,107,1,2,NA,NA,31000
4,4,7,107,1,2,NA,NA,31000
4,12,7,107,3,2,NA,NA,20000
1,2,17,22,2,1,NA,NA,20000
2,3,17,22,2,1,NA,NA,3000
9,6,17,22,3,2,NA,NA,0
4,4,7,107,4,2,NA,NA,11000
4,2,17,23,4,2,NA,NA,9999999
7,3,13,63,3,4,NA,NA,3000
9,3,17,23,3,2,NA,NA,9999999
6,11,13,65,3,2,NA,NA,4000
8,11,13,65,2,2,NA,NA,1800
6,9,7,107,4,2,NA,NA,250
2,9,26,2,9,9,NA,NA,1000
1,5,26,2,3,1,NA,NA,4000
6,6,13,67,2,2,NA,NA,2000
9,12,13,76,1,3,1,4,1000
9,8,13,67,2,3,1,9,0
2,3,17,26,4,1,NA,NA,3000
11,2,13,67,1,1,1,5,0
4,6,13,67,4,2,NA,NA,6000
3,5,17,26,1,1,NA,NA,300
5,2,13,67,2,6,9,9,3000
3,3,17,26,1,1,NA,NA,200
5,11,17,26,1,1,5,8,8000
8,1,17,26,2,4,NA,NA,2000
3,2,17,26,2,1,NA,NA,400
6,10,17,26,1,1,NA,NA,10000
11,2,17,26,2,1,2,5,0
3,4,26,2,2,9,NA,NA,500
3,2,17,26,4,1,NA,NA,NA
3,2,26,2,3,2,NA,NA,300
8,12,13,67,1,2,NA,NA,800
9,2,13,67,3,8,2,8,NA
13,8,30,189,2,1,1,6,0
4,10,30,189,3,2,NA,NA,300
5,4,30,189,1,1,2,4,2000
4,12,30,189,2,2,NA,NA,2200
11,5,32,10,1,1,1,9,1000
3,11,22,16,4,2,NA,NA,300
4,12,28,40,4,2,NA,NA,1300
9,10,26,2,2,2,1,6,0
2,10,26,2,4,1,NA,NA,5000
3,9,30,208,4,1,NA,NA,100
2,4,15,999,4,2,9,5,15000
10,2,30,208,3,1,1,6,800
10,3,30,208,3,1,1,6,800
15,10,26,4,3,7,9,9,0
7,4,26,17,1,8,NA,NA,8000
11,7,30,5,2,2,3,5,2000
7,3,30,5,1,8,NA,NA,1200
9,3,30,5,2,1,NA,NA,0
3,1,26,17,3,2,NA,NA,1200
8,2,26,17,1,2,NA,NA,11000
4,9,26,17,9,2,NA,NA,1000
10,11,28,27,3,7,2,6,0
4,4,26,17,9,2,NA,NA,1000
3,7,26,17,2,1,NA,NA,3000
3,10,26,17,4,2,NA,NA,1000
2,4,26,17,4,1,NA,NA,7000
10,4,26,17,3,1,1,5,0
3,99,26,17,3,2,NA,NA,NA
8,6,26,17,2,2,NA,NA,8000
5,3,17,6,2,1,2,9,500
9,7,30,189,2,1,1,6,0
4,10,13,70,3,2,NA,NA,0
5,4,17,6,2,1,1,5,2500
10,11,17,30,1,2,1,6,0
3,5,17,30,3,2,NA,NA,700
5,2,17,6,2,1,1,9,11000
9,2,17,6,2,2,NA,NA,0
11,1,17,31,3,2,1,5,1000
9,3,17,31,1,2,2,8,25000
5,2,17,31,2,1,1,3,6000
5,1,27,5,3,6,1,3,0
5,2,17,6,2,4,1,4,9000
3,2,2,2,3,2,NA,NA,80000
4,6,26,18,2,2,NA,NA,2000
7,7,21,156,2,4,NA,NA,600
3,3,26,18,9,2,NA,NA,NA
4,7,13,77,2,2,NA,NA,3500
13,1,26,18,3,6,1,6,0
8,8,26,18,2,8,NA,NA,500
4,10,26,18,1,2,1,3,0
9,3,26,18,1,1,1,4,0
4,2,26,18,2,2,NA,NA,4000
10,4,13,77,1,1,1,4,0
8,5,30,48,3,8,NA,NA,400
8,3,26,18,2,1,NA,NA,20000
2,3,26,18,4,1,NA,NA,200
4,3,17,4,2,2,NA,NA,500
11,9,17,4,1,3,1,4,0
2,9,27,6,2,1,NA,NA,3000
9,7,17,4,2,2,2,9,0
3,1,17,6,4,2,NA,NA,500
7,3,17,6,2,4,NA,NA,4000
4,5,26,18,2,2,1,4,NA
11,3,22,16,3,1,2,3,0
5,9,11,17,3,1,3,3,15000
10,9,17,4,2,2,1,6,0
10,5,17,4,1,2,3,5,NA
10,12,17,4,1,2,2,5,NA
9,6,28,43,3,2,NA,NA,NA
8,8,17,4,2,2,NA,NA,2000
1,3,28,21,3,1,NA,NA,NA
7,1,17,6,2,5,NA,NA,30000
3,9,17,6,3,2,NA,NA,5000
6,6,26,19,3,4,NA,NA,0
10,5,17,30,3,1,3,9,0
5,11,21,156,2,5,2,4,3000
9,12,17,6,1,3,1,9,0
2,2,21,144,1,5,NA,NA,1200
9,10,17,6,1,3,1,9,NA
9,9,17,6,1,3,1,9,NA
9,12,17,6,4,2,1,9,NA
10,8,26,25,3,1,6,3,0
4,7,26,25,3,2,2,4,9999999
10,11,17,19,1,1,NA,NA,0
9,8,17,19,2,2,NA,NA,NA
5,9,17,6,2,4,9,9,4000
3,6,26,25,4,1,NA,NA,NA
1,6,26,25,4,1,NA,NA,30000
5,1,21,156,3,1,3,4,700
4,12,24,32,2,2,2,8,500
9,11,13,84,2,2,6,5,0
11,12,21,156,3,2,1,4,2000
3,6,21,156,2,1,NA,NA,500
8,12,21,156,2,6,NA,NA,1000
13,11,30,65,3,6,1,6,0
10,6,30,85,2,1,1,4,NA
2,3,21,156,3,1,1,4,800
3,12,21,156,2,1,NA,NA,0
9,12,21,156,2,2,1,6,0
9,10,30,85,2,2,NA,NA,0
12,8,30,85,1,1,2,8,0
7,8,30,87,1,2,NA,NA,600
7,1,30,87,1,2,NA,NA,3000
1,5,21,156,4,1,NA,NA,75000
10,12,21,156,3,2,1,3,0
13,12,21,156,3,2,1,3,0
6,11,26,33,4,1,NA,NA,2500
11,10,26,33,3,2,4,4,0
3,8,26,33,3,2,NA,NA,NA
2,6,26,33,2,1,NA,NA,300
8,7,26,33,2,3,NA,NA,500
2,3,26,33,9,9,NA,NA,2500
2,1,26,33,9,1,NA,NA,9999999
8,12,26,33,2,2,NA,NA,4500
9,6,26,18,1,2,1,9,NA
2,12,17,27,3,1,NA,NA,5000
2,3,17,27,3,1,NA,NA,3000
9,3,26,18,2,5,2,9,10000
6,7,26,18,4,2,NA,NA,6000
4,12,26,18,1,2,NA,NA,6000
5,10,26,18,3,1,1,4,15000
2,9,26,18,2,4,NA,NA,2000
4,9,17,27,3,2,NA,NA,12000
10,2,17,27,3,6,2,4,0
7,6,17,27,2,4,NA,NA,100
4,8,17,27,1,2,NA,NA,400
4,2,17,27,2,2,NA,NA,1000
13,12,17,6,2,1,1,4,0
4,12,17,27,3,2,NA,NA,3000
10,10,17,27,2,1,1,4,5000
9,5,30,127,1,2,NA,NA,NA
2,2,17,16,3,1,NA,NA,30000
6,10,17,30,4,3,NA,NA,200000
5,11,17,6,3,3,3,4,30000
6,12,26,29,2,2,NA,NA,2500
5,11,17,6,2,1,2,4,3000
4,8,17,2,2,2,NA,NA,0
4,11,26,29,2,2,NA,NA,7000
5,7,17,2,2,1,2,3,2000
8,1,17,6,2,4,NA,NA,4000
9,5,17,4,3,2,NA,NA,NA
9,11,17,4,2,2,NA,NA,NA
9,5,17,4,1,3,NA,NA,NA
9,1,17,5,2,3,1,5,300000
7,3,17,5,2,3,NA,NA,1800
4,9,17,6,2,2,NA,NA,6000
4,5,17,6,2,2,NA,NA,60000
4,9,17,6,2,2,NA,NA,5000
7,7,11,27,2,4,NA,NA,NA
9,5,11,27,3,1,NA,NA,8000
7,8,17,6,2,2,NA,NA,1200
12,9,17,6,1,8,3,5,9999999
12,12,17,6,2,2,4,8,350000
4,99,17,6,2,2,NA,NA,4000
4,5,17,6,3,2,NA,NA,800
5,4,17,6,1,1,2,4,0
5,11,17,6,1,1,1,9,NA
7,4,26,58,2,4,NA,NA,NA
4,6,29,34,3,2,4,4,100000
7,7,26,58,9,4,NA,NA,1000
4,12,29,34,4,2,NA,NA,30000
7,4,17,9,4,2,NA,NA,0
9,4,17,9,1,2,1,5,0
9,5,17,9,2,2,1,5,0
4,9,17,9,2,2,NA,NA,300000
5,12,9,999,1,1,2,3,100000
9,99,17,9,2,2,1,9,NA
9,6,26,71,2,2,2,5,NA
9,10,26,71,1,2,NA,NA,NA
9,99,17,9,4,2,1,9,0
9,6,26,43,3,3,1,9,0
9,3,30,169,1,1,1,9,0
9,1,26,43,2,3,1,9,NA
6,12,17,12,2,1,6,5,3500
8,12,17,12,1,3,NA,NA,3000
6,10,26,17,9,2,NA,NA,9999999
9,1,26,17,2,2,1,9,0
6,10,26,17,2,2,NA,NA,400
8,10,24,5,1,4,NA,NA,6000
8,2,26,29,1,8,NA,NA,600
8,3,26,29,1,8,NA,NA,500
7,12,9,999,1,2,NA,NA,NA
9,99,26,25,2,2,9,9,0
8,1,26,29,1,8,NA,NA,1200
1,4,2,1,2,1,NA,NA,40000
2,4,26,33,3,2,NA,NA,3000
8,9,26,33,2,2,NA,NA,1500
4,8,26,33,3,2,NA,NA,800
4,10,26,33,3,2,NA,NA,5000
10,12,26,3,2,1,1,6,0
8,3,26,18,1,8,NA,NA,1000
8,1,21,104,2,1,NA,NA,150000
9,7,30,34,2,2,1,6,0
9,8,30,34,2,2,1,6,0
9,12,26,18,1,2,1,6,0
4,7,26,18,3,2,2,5,0
10,10,26,18,3,8,1,6,0
9,99,26,18,2,2,1,6,0
3,7,26,18,1,2,NA,NA,9999999
9,11,27,5,2,2,2,8,0
6,2,27,5,3,2,NA,NA,300
10,5,13,63,1,2,1,4,0
9,6,13,63,1,3,1,9,0
7,12,27,5,2,4,NA,NA,NA
2,3,13,63,2,3,NA,NA,1500
10,8,13,63,3,1,1,5,0
5,7,29,13,1,6,1,6,3000
3,5,14,23,4,2,NA,NA,200
4,10,13,63,2,2,NA,NA,1000
4,11,13,67,1,2,2,8,0
9,11,13,67,2,2,1,9,NA
10,12,25,1,2,2,1,6,0
2,3,12,38,1,1,NA,NA,1500
7,9,12,38,2,4,NA,NA,0
1,5,21,74,3,1,NA,NA,9999999
7,11,30,86,2,1,NA,NA,12000
2,9,14,37,1,1,NA,NA,1200
6,1,14,37,3,5,NA,NA,1500
2,8,26,2,3,1,NA,NA,6000
5,5,30,145,3,1,2,3,700
10,3,28,41,3,8,1,3,NA
4,1,28,41,3,2,2,4,NA
2,9,13,77,3,1,NA,NA,150
5,8,29,999,2,1,5,4,2000
4,99,21,71,2,2,NA,NA,7000
9,4,30,207,3,2,9,9,0
2,10,21,71,1,1,NA,NA,5000
7,11,21,71,2,2,NA,NA,500
7,12,21,71,1,2,NA,NA,813
7,10,27,3,2,4,NA,NA,500
2,5,30,39,4,2,NA,NA,5000
11,12,30,15,3,6,3,6,1000
10,12,29,29,2,3,3,5,3000
3,1,27,6,2,1,NA,NA,1200
8,8,30,23,1,2,NA,NA,3000
5,12,21,115,2,1,2,4,4000
4,8,27,6,4,2,NA,NA,3000
6,1,30,39,1,1,NA,NA,5000
7,9,30,39,3,8,NA,NA,1200
9,12,13,77,2,2,1,6,0
6,5,30,39,2,5,NA,NA,NA
5,11,30,39,3,1,2,4,5000
2,10,19,38,4,1,NA,NA,700
9,12,23,8,3,2,1,5,NA
4,3,23,8,3,2,1,5,NA
4,9,23,8,1,2,1,4,NA
3,7,13,77,9,2,NA,NA,NA
3,2,13,77,2,2,NA,NA,9000
9,7,19,38,3,3,NA,NA,NA
7,12,13,23,2,4,NA,NA,300
4,9,21,71,3,2,NA,NA,2000
8,3,23,8,1,2,NA,NA,80000
7,2,15,14,1,4,NA,NA,10000
6,11,23,8,3,2,NA,NA,NA
2,5,21,71,3,1,NA,NA,600
7,4,23,8,2,5,NA,NA,NA
5,99,23,8,1,1,1,9,6000
9,3,23,8,3,2,1,9,NA
4,12,13,83,2,2,NA,NA,NA
10,12,23,8,3,2,1,4,NA
3,12,30,101,4,2,NA,NA,0
3,5,23,8,9,2,NA,NA,NA
7,11,23,8,3,3,NA,NA,2000
10,7,23,8,1,2,1,6,NA
10,4,21,85,1,3,2,5,100000
2,10,23,8,9,1,NA,NA,400
4,8,23,8,9,2,NA,NA,4000
4,5,23,8,4,2,NA,NA,NA
5,2,30,130,2,1,1,5,500
4,6,23,8,4,2,1,4,NA
7,8,23,8,2,2,NA,NA,NA
10,11,27,8,2,8,1,6,0
4,2,23,8,4,2,NA,NA,17000
6,6,27,8,4,2,NA,NA,800
2,6,23,8,3,1,NA,NA,3000
11,6,23,8,3,2,1,4,3000
6,11,27,8,3,2,NA,NA,2000
10,6,23,8,1,1,6,5,NA
6,6,23,8,4,1,NA,NA,1500
5,1,23,8,3,1,1,4,7000
4,8,21,85,2,2,NA,NA,10000
9,12,23,8,2,2,1,9,0
9,11,23,8,2,2,1,9,NA
4,11,23,8,2,2,NA,NA,50000
9,12,23,8,3,1,1,5,NA
6,12,23,8,4,2,NA,NA,2000
10,3,23,6,2,1,1,4,NA
4,4,23,8,4,2,NA,NA,2500
4,7,23,8,3,2,1,5,NA
10,12,27,8,2,1,5,4,0
6,12,27,2,1,6,NA,NA,15000
8,12,30,177,1,2,NA,NA,3500
8,4,30,177,1,2,NA,NA,30000
11,9,27,8,3,2,1,3,0
6,6,23,8,2,2,NA,NA,300
4,4,27,8,4,2,NA,NA,NA
2,2,23,8,4,1,NA,NA,3000
9,11,28,21,2,3,1,4,NA
9,3,30,183,2,2,NA,NA,NA
4,5,30,183,3,2,NA,NA,8000
5,5,27,5,2,7,3,8,500
5,8,27,5,2,7,2,8,300
9,10,30,183,1,2,NA,NA,50000
4,11,21,170,3,2,1,4,3000
5,7,13,28,2,4,9,9,400
10,10,13,27,2,8,2,7,0
2,11,27,2,3,5,NA,NA,1000
10,2,30,183,2,2,1,5,0
9,7,23,4,2,1,1,9,NA
2,1,23,8,2,1,NA,NA,2000
10,10,23,8,3,2,1,5,0
11,10,23,8,3,5,1,5,500
7,1,29,19,1,4,NA,NA,1800
9,6,23,8,3,2,1,4,NA
8,9,30,189,1,2,NA,NA,5000
2,11,13,13,3,2,NA,NA,12000
8,6,23,8,2,4,NA,NA,500
11,11,23,8,1,1,1,4,NA
10,4,23,8,3,1,1,3,NA
8,4,23,8,2,4,NA,NA,2600
9,10,23,8,2,2,1,4,1000
9,11,23,8,2,2,1,4,0
9,4,30,205,3,2,NA,NA,9999999
5,2,23,8,2,1,1,5,11000
8,7,23,8,3,4,NA,NA,1800
4,8,27,8,9,2,NA,NA,15000
6,6,23,8,2,2,NA,NA,3500
9,9,23,8,1,3,1,4,NA
8,11,23,8,2,4,NA,NA,15000
9,6,23,8,2,2,1,5,NA
3,3,29,56,3,1,NA,NA,8000
10,9,23,9,2,3,4,4,NA
10,6,21,71,2,1,1,5,NA
4,99,31,88,3,2,NA,NA,NA
10,8,23,8,2,5,1,3,NA
2,5,21,132,1,1,2,3,1500
4,12,31,88,4,2,NA,NA,170
6,3,23,8,3,2,NA,NA,25000
9,7,21,132,3,1,4,8,70000
9,7,23,8,2,2,1,3,NA
7,8,32,10,3,8,NA,NA,4000
5,10,21,132,3,1,3,3,45000
9,12,32,10,1,8,NA,NA,12000
6,12,23,8,4,2,NA,NA,2500
2,12,32,10,1,1,NA,NA,1500
3,11,32,20,3,1,NA,NA,1500
5,8,27,12,3,1,2,3,4000
1,10,32,10,3,1,NA,NA,350000
5,9,14,116,2,5,1,4,0
6,12,27,11,3,2,NA,NA,2000
6,3,27,11,2,1,NA,NA,1000
6,3,27,11,4,2,NA,NA,NA
7,6,22,16,1,5,NA,NA,2100
9,9,14,71,1,7,2,4,10000
5,11,23,8,4,1,1,5,10000
3,4,22,16,4,2,NA,NA,500
8,12,22,16,2,2,NA,NA,200
9,8,22,16,1,2,1,5,0
2,2,32,10,3,1,NA,NA,2000
9,11,22,16,3,1,2,4,5000
7,4,23,1,1,2,NA,NA,1600
3,6,32,10,2,1,NA,NA,3000
10,2,22,16,1,2,NA,NA,0
3,3,32,10,3,1,NA,NA,6000
7,12,22,16,2,4,NA,NA,200
9,8,27,14,2,2,NA,NA,0
3,8,32,10,2,1,NA,NA,3000
11,8,32,10,3,1,3,4,NA
8,12,27,14,3,2,NA,NA,3000
8,11,27,14,3,2,NA,NA,1500
9,5,27,14,1,2,NA,NA,0
4,8,14,16,4,2,NA,NA,13000
13,5,22,16,2,1,1,4,9999999
3,2,22,16,9,2,NA,NA,NA
2,4,23,1,4,1,NA,NA,12000
13,12,14,16,1,1,1,4,0
9,11,14,16,1,2,1,4,0
2,3,28,40,3,2,NA,NA,3000
2,12,14,16,4,1,NA,NA,3000
4,12,14,36,2,2,NA,NA,800
8,11,32,10,2,8,NA,NA,400
6,7,14,36,1,1,NA,NA,2000
5,10,14,36,1,1,1,9,NA
2,1,11,15,3,5,NA,NA,40000
9,12,14,36,1,2,NA,NA,NA
4,11,23,1,4,2,NA,NA,3000
10,4,14,50,2,1,1,4,0
4,6,23,1,9,2,NA,NA,5000
4,12,14,66,3,2,NA,NA,NA
3,3,28,40,4,2,NA,NA,600
4,11,23,1,1,2,NA,NA,NA
3,3,32,10,9,1,NA,NA,NA
10,12,14,67,3,5,1,3,0
4,4,23,1,3,2,1,4,0
9,10,23,1,2,2,NA,NA,NA
6,7,29,4,4,8,NA,NA,3000
10,11,23,1,3,1,1,4,NA
4,10,23,1,2,2,NA,NA,1000
3,11,23,1,4,2,NA,NA,600
7,10,27,14,1,2,NA,NA,13000
7,10,23,2,1,2,NA,NA,NA
7,12,23,2,3,2,NA,NA,NA
3,6,23,2,4,2,NA,NA,NA
7,12,14,83,1,3,NA,NA,4000
4,8,23,2,9,2,NA,NA,9000
13,3,32,10,1,1,1,4,0
4,10,23,2,3,2,NA,NA,6000
6,10,23,2,4,2,1,5,NA
4,5,23,2,1,2,NA,NA,5000
2,6,13,84,2,1,NA,NA,3000
13,11,14,83,2,6,1,4,0
13,8,14,83,2,1,1,5,0
9,4,21,174,2,2,NA,NA,0
4,10,29,3,4,2,NA,NA,9999999
5,12,21,57,1,5,9,9,1000
4,11,14,93,1,2,1,2,0
8,2,23,2,2,2,NA,NA,800
4,7,28,22,3,2,1,4,NA
6,6,23,2,2,2,NA,NA,2000
8,2,23,2,2,2,NA,NA,3000
5,8,28,22,3,1,1,4,400
6,10,28,22,2,2,NA,NA,2000
4,8,30,108,4,2,NA,NA,NA
9,11,22,16,2,2,NA,NA,500
5,12,29,13,4,7,6,3,9999999
10,1,23,2,2,1,1,4,0
2,11,22,16,1,1,1,4,1500
6,2,27,2,2,1,NA,NA,NA
2,3,13,77,4,1,NA,NA,2000
7,7,28,22,2,4,NA,NA,500
10,10,28,22,1,3,1,4,0
9,11,13,82,1,2,NA,NA,NA
8,3,13,82,2,1,NA,NA,2500
4,11,13,82,3,2,NA,NA,1800
13,8,30,108,1,5,1,3,NA
9,10,29,3,2,2,NA,NA,NA
9,6,22,17,1,2,1,5,NA
4,12,29,3,4,2,NA,NA,25000
7,11,28,32,2,4,NA,NA,46
9,11,22,17,2,2,1,6,NA
9,4,21,161,1,1,2,8,0
2,10,13,84,2,2,NA,NA,5000
4,5,21,161,4,2,1,3,NA
4,5,13,28,4,2,1,3,600
4,1,13,28,2,2,NA,NA,1000
9,8,28,21,2,2,NA,NA,NA
3,2,22,1,2,4,NA,NA,16000
2,2,22,1,2,4,NA,NA,23000
4,9,28,41,1,2,NA,NA,200
9,99,28,21,2,1,1,5,NA
9,1,28,37,3,2,1,5,NA
9,11,23,999,2,3,NA,NA,NA
9,2,28,37,1,1,1,5,2000
9,2,28,37,2,2,NA,NA,NA
9,1,28,37,2,2,1,5,NA
9,9,28,37,2,1,1,5,NA
9,3,28,2,2,2,1,5,NA
9,6,28,2,2,2,1,4,NA
4,4,11,15,1,2,NA,NA,50000
5,11,29,7,2,1,2,4,700
2,11,16,102,4,1,NA,NA,10000
10,5,29,7,1,1,1,5,0
4,10,23,6,2,2,NA,NA,2300
6,10,23,6,2,2,NA,NA,1500
9,10,22,5,4,2,9,5,0
2,1,22,5,2,2,NA,NA,5000
8,4,23,7,1,2,NA,NA,400
4,2,23,7,1,2,NA,NA,2000
3,5,23,7,2,1,NA,NA,NA
9,6,23,7,2,3,1,4,0
4,8,21,208,2,2,NA,NA,0
10,12,23,7,3,8,2,4,0
4,2,23,7,9,2,NA,NA,NA
8,10,28,41,2,1,NA,NA,600
4,4,28,16,3,2,NA,NA,0
6,5,23,8,2,2,NA,NA,2000
3,10,14,44,1,1,NA,NA,0
3,11,14,44,2,1,NA,NA,0
4,9,14,50,4,2,NA,NA,NA
2,4,14,67,4,4,NA,NA,2000
2,3,22,5,3,1,NA,NA,200
2,11,14,67,3,1,NA,NA,25000
13,1,14,67,2,1,1,6,0
10,2,18,20,3,5,3,5,120000
7,7,14,67,3,9,NA,NA,32000
11,11,14,67,3,5,2,4,NA
3,8,21,14,1,1,NA,NA,0
3,5,21,14,2,1,NA,NA,NA
3,6,28,2,3,1,NA,NA,0
13,1,21,14,2,2,1,3,2000
4,11,21,14,3,2,1,2,1800
9,10,21,14,2,2,1,9,0
7,8,9,999,2,3,NA,NA,9999999
5,11,21,19,2,5,9,9,200
10,7,23,9,3,1,3,4,0
11,3,14,108,2,1,1,5,NA
2,10,14,23,4,1,NA,NA,1200
2,99,14,123,4,1,NA,NA,NA
2,5,14,105,4,2,NA,NA,12000
9,8,14,123,1,2,NA,NA,NA
4,3,14,119,2,2,NA,NA,0
4,99,23,2,9,2,NA,NA,6000
4,4,23,2,2,2,1,6,2800
10,11,23,999,3,1,1,4,NA
10,10,30,131,3,4,1,5,3000
6,9,23,4,3,2,NA,NA,2600
8,8,14,53,1,8,NA,NA,1500
9,7,14,58,3,5,1,5,0
10,99,28,43,2,1,1,6,0
9,4,28,43,2,2,NA,NA,0
5,10,11,27,2,5,2,5,3000
5,8,11,27,3,5,2,3,0
3,4,28,27,2,3,NA,NA,3000
5,12,30,131,3,4,2,8,NA
7,12,11,27,3,2,NA,NA,3500
6,1,27,2,2,2,NA,NA,600
4,11,24,13,9,2,NA,NA,13000
6,11,11,27,4,1,NA,NA,1500
2,1,11,27,2,1,NA,NA,1800
9,3,11,27,1,5,1,3,1000
5,9,11,27,2,4,1,3,7000
7,9,11,27,9,4,NA,NA,NA
2,11,11,27,4,2,NA,NA,NA
3,3,11,27,3,2,NA,NA,5000
10,11,29,11,3,1,4,4,0
13,12,11,27,3,1,1,6,NA
13,12,11,27,3,1,1,5,NA
2,4,11,27,2,1,NA,NA,7000
6,2,11,27,1,2,NA,NA,1500
6,2,11,27,1,2,NA,NA,1000
2,5,11,27,4,1,NA,NA,3500
2,12,11,27,3,1,NA,NA,14000
5,12,21,71,3,6,2,4,14000
2,6,24,13,4,1,NA,NA,4000
1,11,24,13,4,1,NA,NA,0
3,4,24,13,3,1,NA,NA,2500
7,12,28,27,1,4,NA,NA,200
4,12,24,13,3,2,NA,NA,1000
10,12,21,75,3,2,1,4,0
7,3,15,999,1,1,NA,NA,10000
11,1,27,2,1,2,1,5,0
6,5,21,103,1,3,NA,NA,5000
8,4,21,103,2,2,NA,NA,2000
2,2,24,13,1,5,NA,NA,NA
13,10,21,104,2,1,1,3,0
6,12,27,2,4,2,NA,NA,6000
4,5,21,104,2,2,NA,NA,NA
3,11,21,104,2,1,NA,NA,NA
4,3,24,13,3,2,NA,NA,NA
7,11,30,141,1,4,NA,NA,4800
8,12,24,13,1,2,NA,NA,2400
5,3,24,13,3,5,2,3,200
9,7,24,13,2,2,1,9,NA
10,11,24,13,1,1,1,3,NA
4,2,21,104,1,2,NA,NA,1500
10,3,30,34,2,2,NA,NA,9999999
8,6,27,5,3,1,NA,NA,5000
7,2,13,63,2,4,NA,NA,1800
10,4,28,32,2,1,1,6,10000
6,8,27,8,2,2,NA,NA,50
4,11,30,39,2,2,NA,NA,0
3,7,30,39,2,1,NA,NA,0
3,12,27,2,4,1,NA,NA,9000
5,5,27,2,2,5,1,5,15000
1,2,29,6,2,1,NA,NA,35000
5,2,29,6,2,1,1,6,1500
5,10,29,6,1,1,9,5,2000
9,1,27,2,2,1,1,9,0
4,1,21,999,1,2,NA,NA,9999999
3,2,27,2,9,1,NA,NA,2000
4,1,27,2,4,2,2,3,1500
9,3,27,2,3,3,NA,NA,0
9,3,27,2,3,3,1,4,0
9,9,30,39,2,3,1,3,0
11,1,27,2,2,2,1,4,0
1,8,27,2,4,1,NA,NA,4000
5,12,27,2,1,1,2,4,7000
9,12,29,6,2,1,1,3,1500
7,12,19,33,2,9,NA,NA,NA
5,3,21,132,3,7,2,5,0
9,9,19,33,1,3,NA,NA,5000
7,1,27,2,3,9,NA,NA,NA
9,8,27,2,2,3,9,4,NA
9,5,27,2,1,2,NA,NA,NA
9,10,27,2,1,3,NA,NA,NA
9,11,27,2,2,2,1,4,NA
6,10,27,2,1,2,NA,NA,300
10,6,27,2,3,1,1,5,NA
10,5,27,2,3,2,1,4,NA
10,10,19,38,3,5,1,3,0
4,10,28,41,2,2,NA,NA,300
7,3,18,15,1,2,NA,NA,664
9,12,27,3,2,3,1,5,0
4,12,30,40,3,2,2,4,0
7,10,30,40,1,8,NA,NA,800
2,10,30,39,4,2,NA,NA,5000
5,4,30,39,1,3,2,7,4000
2,11,19,38,4,1,NA,NA,1500
4,5,21,115,4,2,1,3,0
3,2,14,63,1,1,NA,NA,100
9,3,29,6,2,2,NA,NA,0
10,10,22,7,3,2,1,3,0
6,6,28,41,1,1,NA,NA,NA
7,3,30,39,3,8,NA,NA,8000
3,7,13,77,2,2,NA,NA,NA
6,4,30,45,2,1,NA,NA,45000
2,11,13,77,2,1,NA,NA,1200
7,1,19,38,9,9,NA,NA,2300
